text,label
What is columbias official language ?,0
What are the two biggest world religions ?,1
What date did Theo Van Gogh die ?,1
What do sea dragon live ?,0
Number of calories in feta cheese ?,1
How many calories in a Junior Whopper without mayo ?,1
Air distance between washington dc to moscow russia ?,0
Avarage gas tank on SUV ?,0
What is the healthiest breakfast cerial ?,0
How do you change oil on a 2000 saturn ion ?,1
Where did buddhism and hiduism begin ?,0
What is the meaning of indirect measurement ?,1
How many gay in america ?,0
Who invented the Polaroid camera in 1944 ?,1
What is italy ` slocation ?,0
1 book by JK Rowling ?,0
Nickelback the band 's lead singer is . . ?,0
What is the statue of limitations on rape in Ohio ?,1
Where is the oli drain plug on a husqvarna ?,1
What date was Glasnost ?,1
The smalest members or your solar system include ?,0
How much money do prosthodontics earn every year ?,1
What is the meaning of the coefficient in a chemical equation ?,1
What are the principal greenhouse gases ?,1
How do crocodiles survive exteme temputure ?,1
Can red ear slider turtles eat bananas ?,1
Strongest huricane is what category ?,0
What is not a presidental election yeat ?,0
What is difference between market and marketing resarch ?,0
Average height of men in britain ?,0
What is the unemployment rate for cuba ?,1
Average salary of musician ?,0
Smoking and how it can damage your lungs ?,0
What is Exposition and Argumentation ?,1
What is flight time from la to hawaii ?,1
How did David Ortiz get started ?,1
What is wayne rooneys favorite colors ?,0
What is the senior population of state of new york ?,1
What important things did anne frank have ?,1
How do butterflies protect themseleves ?,1
Where is billy armstrong now ?,1
Where do you find reggie rock reggie steel and reggie ice in ruby ?,1
What is the difference that a bacterial cell has than the human body cells do n't have ?,0
Where is matter stored in the carbon cycle ?,1
When was king edward the 6th born ?,1
What is the difference between a solid and liquid ?,1
Who invented the C programing languages ?,1
Which party did sir edmund baton represent ?,1
The official lauguages in russia ?,0
What is objective in education provider ?,0
What is the main energy carrier in photosynthesis ?,1
What is the quarterbacks name of the vikings ?,0
How do you do you puzzel 112 on prof layton and the pandoras box ?,0
What kind ot benefits do Veterinarians get ?,1
What is the percent of teens using crack ?,1
Is a battery a form of potential energy ?,1
Where those bachata come from ?,0
What are the three major classes of plasma proteins ?,1
What are the 5 physical regions of pa ?,1
What is the physical landscape of the Caribbean ?,1
Meaning of ectc ?,0
How did the 1998 floods happen in Bangladesh ?,1
What are two chief agricultral products in italy ?,1
Oden and low ke ?,0
What are the 6 flowers beginning with l ?,0
Are there different types of sand dollors ?,0
What does the ovary contain ?,1
What is the population of the city of Paris in total ?,0
How much a hotel cause ?,0
How much calories does an potato has ?,0
Where is the oil filter on the 98 oldsmobile bravada ?,1
What is the normal temp for a person ?,0
What is the scientific term for the mumps ?,1
What are the three biggest whales in the world ?,1
One liter 1 pound ?,0
Where did claude monet work as an artist ?,1
Rituals of a jewish funeral ?,0
The old testament was written in what l ?,0
Where the oil filter is on the 4-cylinder Saturn Vue ?,0
When was King Henry VII brother Arther born ?,0
Hungary is in which continant ?,0
Which terms means the surgival puncture of the eardrum to remove fluid from the middle ear ?,0
How many umpire in badmintion games ?,0
How many calories per gram are in the four sources of calories ?,1
What contienent is antartica located in ?,1
What are the three main types of blood cell ?,1
Are sea monters real ?,1
What is the principle function of the judiciary ?,0
How much money does george trait has ?,0
The best video editing software ?,0
What are the numbers of believers in hinduism ?,0
Acres to feet ?,0
How do you hook up the powerline to a amp ?,0
How many roma tomatoes are in a half bushel ?,1
What kind of colony was Delaware ?,1
What is dylan real number ?,0
What is all of the codes for buildabearville ?,0
When did and who did gordon korman get married to ?,0
Where is the fuel pump located on a 2000 venture van ?,1
The cost of radio advertisements ?,0
What region did greece start ?,0
When was the Scooby Doo created ?,1
What kind of fruits do dwarf hamsters eat ?,1
What si the difference betwenn genes and alleles ?,0
How many electoral votes did Mitt Romney win from Virginia in 2012 ?,1
How much money do you get when your job is a biologist ?,1
What is there favorite sport in Mexico ?,0
Sho a list of advantages of scientific method ?,0
What Geography about Texas ?,0
What is the value of a australian twenty cent coin 1967 ?,0
What is the name of the Darling 's dog in Peter Pan ?,1
What is the rhinoceross life span ?,0
According to the information above Saudi Arabia can be best described as having which type of government ?,1
1976 isle of man 2 pence value of ?,0
How many lobes are found in the human liver ?,1
How do you replace a ballast in a flourescent light fixture ?,1
What is the measurement device of temperature ?,1
What are the objectives for apple ?,1
What was the average price for a music CD in 2007 ?,1
What are the personality factors ?,1
The advantages and disadvantages of the DOS command line method of computing ?,0
Where is thermostat toyota ?,0
What is keri hilson faverite color ?,0
How many pounds is 31103 grams ?,1
Can you donate on roblox ?,1
Can hamsters eat grapes ?,1
Information aboutedisons dc generator was the first commercial use of centralized electricity in ny city in the early 20th century it was surpassed by nikola teslas ac power because ac was safer ?,0
Are all rectangles all parallelograms ?,0
Source of Niagara river is Lake Ontario ?,0
How much money does an auo mechanic make in a week ?,0
Name of Bolivia money ?,0
What is the porpose of the roman aqueducts ?,0
What are boomerangs traditionally used for ?,1
How does tempicher affect yeast ?,0
What perfect competition in economic terms ?,0
How did van Gogh die ?,1
Why we have blind spot ?,0
Why was the russian revolution unique ?,1
What is the prime factorization 48 ?,0
Salary of pro cheerleader ?,0
How much does a trauma surgeon make a year ?,1
How many political parties exists in the US ?,1
What where cleopatras accomplishments ?,0
Are atoms in proteins polar ?,1
What is the term for normal vision acuity ?,1
How much does phlebotomist pay ?,0
What do chromatophores look like ?,1
What is glycogen function in plant ?,0
When did shakespear become a play writer ?,0
Poisonous frogs in the amazon ?,0
What the population in iran ?,0
What is hairy palms a symptom of ?,1
What type of salads do snowmen eat ?,1
Where is the starter on a 98 chrysler concord ?,1
What was the Tripartite Pact about ?,1
What is performing in music ?,1
When did islanders develop canoes ?,1
How do temperate rainforests differ from tropical rain forests ?,1
Medical term that mens relating to the epiglottis ?,0
What is the boiling point magnesium oxide ?,0
What is the purpose of beef extract in media ?,1
How do you install an alternator on 96 jeep cherokee ?,0
Percentage of different religions in greece ?,0
Where did the oakland raiders quarterback jamarcus russel attend college ?,1
How do you replace a brake light on a Jeep Commander ?,1
All chain letters are fraudulent and illegal ?,0
What is the law shariah ?,0
How do you do cheats in webkinz ?,1
Rev run 's email address ?,0
Are almonds in the peach family ?,1
Who invented the first US steam boat ?,1
How many people did people commit suicide coz of facebook ?,0
Why is dressing up for an interview important ?,1
Where did the seal mostly live ?,0
What are PEI 's natural reasoucrces ?,0
How large was the largest baby ever born ?,1
What is lewis structure n2O ?,0
Which terms apply to the phylum arthropoda ?,1
Installing a thermostat on a 1999 Oldsmobile Silhouette ?,0
Can dogs see the pictures on the tv ?,1
What planet has two thirds reddish-brown ?,0
What period did the diplodocus live in ?,1
Can you use the gameboy advance link cable on the ds ?,1
How do you change the clutch on a toyota celica 1994 ?,1
What are the ethics of the business ?,0
What is the range of density of sand ?,1
Suggestions for improve eating ?,0
How much does a dietitian makes ?,0
How many pounds is 12 oz of water ?,1
Where do you find the enemy signal in Club penguin ?,1
How many calories does a 24oz can of budlight ?,0
Where is the thermostat on a 03 impala ?,1
What is the hihgest mountain in norway ?,0
How many mile in one kilo meter ?,0
How many syllables does this word abscess HAVE ?,1
Who was fernando de magellan ?,1
How can you get bad skin ?,1
How do you remove the oil filter on 2006 vw passat ?,1
The most famous athlete from a hispanic speaking country ?,0
What is india 's literacy raye ?,0
33 centimeters equals how many feet ?,1
What happened to women in Russia during the 1700s ?,1
Where does love bird live ?,0
What is the postal code of the khuala lumpur ?,1
2004 gmc sierra oil drain plug ?,0
Five branches of economics ?,0
What cell organelle parts take part in the repair ?,0
What are the top banks ?,1
How do you be a good singer ?,0
What news happened in 1967 ?,1
What part of the constitution describes the six goals ?,1
What is the hawaiian currency ?,1
Where did jane addams live and work ?,1
When was Corfe Castle in Dorset built ?,1
Where is Israel today ?,1
How do you win a game of solitaire ?,1
What is rihannas first single ?,1
What increases iodine in the body ?,1
What problems have arisen in the past because of racism ?,1
Can convicted felons obtain a US passport ?,1
What is so unique about the southern region ?,1
What are the differences between Gymnosperms and Angiosperms ?,1
Where does the clutha river end ?,1
Where does jk rowling live and what is her post coad ?,0
Name five different nutritions ?,0
Can bean still grow without sunlight ?,0
Worlds first hydroelectric plant in operation ?,0
What is sedimentation define it ?,0
Paseo MArker Light Replace ?,0
